fecha,id_tienda,id_producto,nombre,stock_actual,forecast_next_week,forecast_ajustado,bias_error,sigma_error,pi80_lower,pi80_upper,critical_ratio,politica_riesgo,costo_stockout,costo_overstock,demanda_objetivo_economica,stock_objetivo,pedido_base,pedido_optimo,q_p80,costo_esperado_base,costo_esperado_optimo,ahorro_costo_esperado
2024-03-31,STORE_06,PROD_003,Cappuccino,43,66.72756958007812,67.05673472086589,0.32916514078776044,13.722181771161388,49.47105118934644,84.64241825238534,0.6644518272425249,Agresiva,3000,1515,72.88377437494051,72.88377437494051,25,30,78.60561427079418,24716.728572733482,22585.74824196435,2130.9803307691327
2024-03-31,STORE_06,PROD_004,Pan de Bono,18,48.08799743652344,47.45966523488362,-0.6283322016398112,10.07498459730377,34.54805295137124,60.371277518396006,0.6382978723404256,Balanceada,1800,1020,51.02533095819669,51.02533095819669,30,34,55.93898620016742,11334.531271326647,10646.453221034591,688.0780502920552
2024-03-31,STORE_06,PROD_005,Buñuelo,3,93.76152801513672,94.25732383728027,0.49579582214355467,16.76939394123823,72.76648077865228,115.74816689590826,0.6746031746031746,Agresiva,1700,820,101.84815621010284,101.84815621010284,92,99,108.37080185282956,16858.851054866223,15217.183860274474,1641.6671945917496
2024-03-31,STORE_06,PROD_006,Croissant,25,94.68515014648438,94.0446997642517,-0.640450382232666,15.077320852866805,74.72233562104199,113.36706390746141,0.6524822695035462,Agresiva,2300,1225,99.95547382873308,99.95547382873308,70,75,106.73409313982447,21202.80719093832,19634.525385553192,1568.2818053851297
2024-03-31,STORE_06,PROD_007,Pastel de Pollo,37,186.003173828125,186.794677956899,0.7915041287740071,16.171203171691232,166.07044721547828,207.5189086983197,0.56657223796034,Conservadora,2000,1530,189.5058440816563,189.5058440816563,150,153,200.404705919054,22773.359645627315,22455.543099035414,317.816546591901
2024-03-31,STORE_06,PROD_008,Jugo de Naranja,3,114.17083740234375,111.81131375630697,-2.359523646036784,18.243174849439832,88.43174446750348,135.19088304511047,0.594059405940594,Conservadora,3000,2050,116.15318716144175,116.15318716144175,109,114,127.16515707787302,36753.76756979783,35727.43096579631,1026.3366040015171
2024-03-31,STORE_07,PROD_001,Tinto,27,28.110458374023438,28.242969910303753,0.13251153628031412,9.140446191975542,16.529016783201314,39.95692303740619,0.6772908366533864,Agresiva,1700,810,32.44882180859741,32.44882180859741,2,6,35.93576351004863,9152.741223760419,8233.331018352765,919.4102054076538
2024-03-31,STORE_07,PROD_002,Café con Leche,15,46.731014251708984,45.28156836827596,-1.4494458834330242,14.127062246428117,27.177009629819988,63.386127106731934,0.6543385490753911,Agresiva,2300,1215,50.89086571948175,50.89086571948175,31,36,57.17120392325878,19810.126734290017,18308.487814216787,1501.63892007323
2024-03-31,STORE_07,PROD_003,Cappuccino,18,46.79595184326172,47.12511698404948,0.32916514078776044,13.722181771161388,29.539433452530023,64.71080051556893,0.6644518272425249,Agresiva,3000,1515,52.95215663812411,52.95215663812411,30,35,58.67399653397776,24716.728572733482,22585.748241964357,2130.9803307691254
2024-03-31,STORE_07,PROD_004,Pan de Bono,55,27.246471405029297,26.618139203389486,-0.6283322016398112,10.07498459730377,13.706526919877104,39.529751486901866,0.6382978723404256,Balanceada,1800,1020,30.183804926702553,30.183804926702553,0,0,35.09746016867328,11334.531271326647,10646.453221034591,688.0780502920552
2024-03-31,STORE_07,PROD_005,Buñuelo,0,37.883445739746094,38.37924156188965,0.49579582214355467,16.76939394123823,16.88839850326166,59.870084620517645,0.6746031746031746,Agresiva,1700,820,45.97007393471222,45.97007393471222,39,46,52.49271957743893,16858.851054866223,15217.183860274476,1641.6671945917478
2024-03-31,STORE_07,PROD_006,Croissant,20,48.87528991699219,48.23483953475952,-0.640450382232666,15.077320852866805,28.91247539154982,67.55720367796923,0.6524822695035462,Agresiva,2300,1225,54.1456135992409,54.1456135992409,29,35,60.924232910332286,21202.80719093832,19634.525385553192,1568.2818053851297
2024-03-31,STORE_07,PROD_007,Pastel de Pollo,1,49.63396453857422,50.42546866734823,0.7915041287740071,16.171203171691232,29.701237925927522,71.14969940876892,0.56657223796034,Conservadora,2000,1530,53.13663479210553,53.13663479210553,50,53,64.03549662950323,22773.359645627315,22455.543099035414,317.816546591901
2024-03-31,STORE_07,PROD_008,Jugo de Naranja,31,52.7750244140625,50.415500768025716,-2.359523646036784,18.243174849439832,27.03593147922222,73.79507005682922,0.594059405940594,Conservadora,3000,2050,54.75737417316049,54.75737417316049,20,24,65.76934408959175,36753.76756979783,35727.43096579631,1026.3366040015171
2024-03-31,STORE_08,PROD_001,Tinto,45,82.3036880493164,82.43619958559673,0.13251153628031412,9.140446191975542,70.72224645849428,94.15015271269917,0.6772908366533864,Agresiva,1700,810,86.64205148389038,86.64205148389038,38,42,90.1289931853416,9152.741223760419,8233.331018352765,919.4102054076538
2024-03-31,STORE_08,PROD_002,Café con Leche,1,106.11725616455078,104.66781028111775,-1.4494458834330242,14.127062246428117,86.56325154266177,122.77236901957373,0.6543385490753911,Agresiva,2300,1215,110.27710763232355,110.27710763232355,104,110,116.55744583610057,19810.126734290017,18308.487814216795,1501.6389200732228
2024-03-31,STORE_08,PROD_003,Cappuccino,0,117.33478546142578,117.66395060221355,0.32916514078776044,13.722181771161388,100.0782670706941,135.249634133733,0.6644518272425249,Agresiva,3000,1515,123.49099025628817,123.49099025628817,118,124,129.21283015214183,24716.728572733482,22585.74824196435,2130.9803307691327
2024-03-31,STORE_08,PROD_004,Pan de Bono,62,65.28202819824219,64.65369599660238,-0.6283322016398112,10.07498459730377,51.74208371309,77.56530828011476,0.6382978723404256,Balanceada,1800,1020,68.21936171991545,68.21936171991545,3,7,73.13301696188617,11334.531271326647,10646.453221034591,688.0780502920552
2024-03-31,STORE_08,PROD_005,Buñuelo,52,205.96371459960938,206.45951042175292,0.49579582214355467,16.76939394123823,184.96866736312492,227.95035348038093,0.6746031746031746,Agresiva,1700,820,214.0503427945755,214.0503427945755,155,163,220.5729884373022,16858.851054866223,15217.183860274474,1641.6671945917496
2024-03-31,STORE_08,PROD_006,Croissant,51,162.7318115234375,162.09136114120483,-0.640450382232666,15.077320852866805,142.76899699799512,181.41372528441454,0.6524822695035462,Agresiva,2300,1225,168.00213520568622,168.00213520568622,112,118,174.7807545167776,21202.80719093832,19634.525385553196,1568.281805385126
2024-03-31,STORE_08,PROD_007,Pastel de Pollo,56,256.35797119140625,257.1494753201803,0.7915041287740071,16.171203171691232,236.42524457875956,277.87370606160096,0.56657223796034,Conservadora,2000,1530,259.8606414449376,259.8606414449376,202,204,270.7595032823353,22773.359645627315,22455.543099035414,317.816546591901
2024-03-31,STORE_08,PROD_008,Jugo de Naranja,13,138.86874389648438,136.50922025044758,-2.359523646036784,18.243174849439832,113.12965096164409,159.8887895392511,0.594059405940594,Conservadora,3000,2050,140.85109365558236,140.85109365558236,124,128,151.86306357201363,36753.76756979783,35727.43096579631,1026.3366040015171
2024-03-31,STORE_09,PROD_001,Tinto,75,46.23693084716797,46.36944238344828,0.13251153628031412,9.140446191975542,34.655489256345845,58.083395510550716,0.6772908366533864,Agresiva,1700,810,50.57529428174194,50.57529428174194,0,0,54.06223598319316,9152.741223760419,8233.331018352765,919.4102054076538
2024-03-31,STORE_09,PROD_002,Café con Leche,44,39.5750846862793,38.125638802846275,-1.4494458834330242,14.127062246428117,20.0210800643903,56.230197541302246,0.6543385490753911,Agresiva,2300,1215,43.734936154052065,43.734936154052065,0,0,50.01527435782909,19810.126734290017,18308.487814216787,1501.63892007323
2024-03-31,STORE_09,PROD_003,Cappuccino,2,46.38053894042969,46.709704081217446,0.32916514078776044,13.722181771161388,29.124020549697992,64.2953876127369,0.6644518272425249,Agresiva,3000,1515,52.53674373529208,52.53674373529208,45,51,58.258583631145726,24716.728572733482,22585.748241964357,2130.9803307691254
2024-03-31,STORE_09,PROD_004,Pan de Bono,33,32.71464157104492,32.08630936940511,-0.6283322016398112,10.07498459730377,19.174697085892724,44.99792165291749,0.6382978723404256,Balanceada,1800,1020,35.651975092718175,35.651975092718175,0,3,40.565630334688905,11334.531271326647,10646.453221034591,688.0780502920552
2024-03-31,STORE_09,PROD_005,Buñuelo,24,77.5519790649414,78.04777488708496,0.49579582214355467,16.76939394123823,56.55693182845697,99.53861794571294,0.6746031746031746,Agresiva,1700,820,85.63860725990753,85.63860725990753,55,62,92.16125290263425,16858.851054866223,15217.183860274474,1641.6671945917496
2024-03-31,STORE_09,PROD_006,Croissant,2,67.25494384765625,66.61449346542358,-0.640450382232666,15.077320852866805,47.292129322213874,85.93685760863329,0.6524822695035462,Agresiva,2300,1225,72.52526752990495,72.52526752990495,65,71,79.30388684099634,21202.80719093832,19634.525385553192,1568.2818053851297
2024-03-31,STORE_09,PROD_007,Pastel de Pollo,26,87.9385986328125,88.73010276158651,0.7915041287740071,16.171203171691232,68.00587202016581,109.4543335030072,0.56657223796034,Conservadora,2000,1530,91.4412688863438,91.4412688863438,63,66,102.34013072374151,22773.359645627315,22455.543099035414,317.816546591901
2024-03-31,STORE_09,PROD_008,Jugo de Naranja,13,91.20304870605469,88.84352506001791,-2.359523646036784,18.243174849439832,65.46395577121442,112.2230943488214,0.594059405940594,Conservadora,3000,2050,93.18539846515269,93.18539846515269,76,81,104.19736838158396,36753.76756979783,35727.43096579631,1026.3366040015171
2024-03-31,STORE_10,PROD_001,Tinto,38,40.81216049194336,40.94467202822367,0.13251153628031412,9.140446191975542,29.230718901121236,52.658625155326106,0.6772908366533864,Agresiva,1700,810,45.15052392651733,45.15052392651733,3,8,48.63746562796855,9152.741223760419,8233.331018352765,919.4102054076538
2024-03-31,STORE_10,PROD_002,Café con Leche,34,74.24966430664062,72.8002184232076,-1.4494458834330242,14.127062246428117,54.69565968475162,90.90477716166357,0.6543385490753911,Agresiva,2300,1215,78.40951577441339,78.40951577441339,39,45,84.68985397819041,19810.126734290017,18308.487814216795,1501.6389200732228
2024-03-31,STORE_10,PROD_003,Cappuccino,57,72.33304595947266,72.66221110026042,0.32916514078776044,13.722181771161388,55.07652756874097,90.24789463177987,0.6644518272425249,Agresiva,3000,1515,78.48925075433505,78.48925075433505,16,22,84.21109065018871,24716.728572733482,22585.74824196435,2130.9803307691327
2024-03-31,STORE_10,PROD_004,Pan de Bono,1,31.32886505126953,30.70053284962972,-0.6283322016398112,10.07498459730377,17.78892056611734,43.6121451331421,0.6382978723404256,Balanceada,1800,1020,34.26619857294279,34.26619857294279,30,34,39.179853814913514,11334.531271326647,10646.453221034591,688.0780502920552
2024-03-31,STORE_10,PROD_005,Buñuelo,24,106.42626953125,106.92206535339355,0.49579582214355467,16.76939394123823,85.43122229476556,128.41290841202155,0.6746031746031746,Agresiva,1700,820,114.51289772621612,114.51289772621612,83,91,121.03554336894284,16858.851054866223,15217.183860274474,1641.6671945917496
2024-03-31,STORE_10,PROD_006,Croissant,9,107.66383361816406,107.02338323593139,-0.640450382232666,15.077320852866805,87.70101909272168,126.3457473791411,0.6524822695035462,Agresiva,2300,1225,112.93415730041276,112.93415730041276,99,104,119.71277661150415,21202.80719093832,19634.525385553192,1568.2818053851297
2024-03-31,STORE_10,PROD_007,Pastel de Pollo,29,119.22639465332031,120.01789878209432,0.7915041287740071,16.171203171691232,99.29366804067362,140.74212952351502,0.56657223796034,Conservadora,2000,1530,122.72906490685162,122.72906490685162,92,94,133.62792674424932,22773.359645627315,22455.543099035414,317.816546591901
2024-03-31,STORE_10,PROD_008,Jugo de Naranja,18,82.68984985351562,80.33032620747885,-2.359523646036784,18.243174849439832,56.95075691867535,103.70989549628234,0.594059405940594,Conservadora,3000,2050,84.67219961261362,84.67219961261362,63,67,95.6841695290449,36753.76756979783,35727.43096579631,1026.3366040015171
2024-03-31,STORE_11,PROD_001,Tinto,13,54.99933624267578,55.13184777895609,0.13251153628031412,9.140446191975542,43.41789465185366,66.84580090605853,0.6772908366533864,Agresiva,1700,810,59.33769967724975,59.33769967724975,43,47,62.824641378700974,9152.741223760419,8233.331018352765,919.4102054076538
2024-03-31,STORE_11,PROD_002,Café con Leche,0,109.81266784667969,108.36322196324666,-1.4494458834330242,14.127062246428117,90.25866322479068,126.46778070170264,0.6543385490753911,Agresiva,2300,1215,113.97251931445246,113.97251931445246,109,114,120.25285751822948,19810.126734290017,18308.487814216795,1501.6389200732228
2024-03-31,STORE_11,PROD_003,Cappuccino,18,73.59286499023438,73.92203013102214,0.32916514078776044,13.722181771161388,56.33634659950269,91.50771366254159,0.6644518272425249,Agresiva,3000,1515,79.74906978509676,79.74906978509676,56,62,85.47090968095043,24716.728572733482,22585.74824196435,2130.9803307691327
2024-03-31,STORE_11,PROD_004,Pan de Bono,10,55.608863830566406,54.98053162892659,-0.6283322016398112,10.07498459730377,42.06891934541421,67.89214391243897,0.6382978723404256,Balanceada,1800,1020,58.54619735223966,58.54619735223966,45,49,63.45985259421039,11334.531271326647,10646.453221034591,688.0780502920552
2024-03-31,STORE_11,PROD_005,Buñuelo,8,172.75454711914062,173.25034294128417,0.49579582214355467,16.76939394123823,151.75949988265617,194.74118599991218,0.6746031746031746,Agresiva,1700,820,180.84117531410675,180.84117531410675,166,173,187.36382095683345,16858.851054866223,15217.183860274474,1641.6671945917496
2024-03-31,STORE_11,PROD_006,Croissant,89,131.37950134277344,130.73905096054077,-0.640450382232666,15.077320852866805,111.41668681733105,150.06141510375048,0.6524822695035462,Agresiva,2300,1225,136.64982502502215,136.64982502502215,42,48,143.42844433611353,21202.80719093832,19634.525385553196,1568.281805385126
2024-03-31,STORE_11,PROD_007,Pastel de Pollo,24,85.33357238769531,86.12507651646932,0.7915041287740071,16.171203171691232,65.40084577504862,106.84930725789002,0.56657223796034,Conservadora,2000,1530,88.83624264122662,88.83624264122662,63,65,99.73510447862432,22773.359645627315,22455.543099035414,317.816546591901
2024-03-31,STORE_11,PROD_008,Jugo de Naranja,15,101.75080871582031,99.39128506978354,-2.359523646036784,18.243174849439832,76.01171578098004,122.77085435858703,0.594059405940594,Conservadora,3000,2050,103.73315847491831,103.73315847491831,85,89,114.74512839134958,36753.76756979783,35727.43096579631,1026.3366040015171
2024-03-31,STORE_12,PROD_001,Tinto,40,78.94983673095703,79.08234826723735,0.13251153628031412,9.140446191975542,67.36839514013491,90.79630139433979,0.6772908366533864,Agresiva,1700,810,83.28820016553101,83.28820016553101,40,44,86.77514186698222,9152.741223760419,8233.331018352765,919.4102054076538
2024-03-31,STORE_12,PROD_002,Café con Leche,5,85.33601379394531,83.88656791051228,-1.4494458834330242,14.127062246428117,65.7820091720563,101.99112664896826,0.6543385490753911,Agresiva,2300,1215,89.49586526171808,89.49586526171808,79,85,95.7762034654951,19810.126734290017,18308.487814216795,1501.6389200732228
