id_tienda,id_producto,origin,pred_naive,pred_A_week,pred_B_week,pred_champion,actual_week,fecha,unidades_vendidas,nombre,categoria,costo_unitario,precio_venta,costo_almacenamiento_semanal,bias,sigma,count,margen_unitario,forecast_ajustado,q_forecast,q_economic,q_p80,forecast_shortage,forecast_overstock,economic_shortage,economic_overstock,p80_shortage,p80_overstock,forecast_cost,forecast_fill_rate,economic_cost,economic_fill_rate,p80_cost,p80_fill_rate
STORE_03,PROD_001,2024-02-18,78,80.72328,79.299675,79.299675,109,2024-02-18,13,Tinto,Bebidas,800,2500,10,0.13251153628031412,9.140446191975542,120,1700,79.43218652407329,79.43218652407329,83.63803842236695,87.12498012381816,29.567813475926712,0.0,25.361961577633053,0.0,21.875019876181838,0.0,50265.28290907541,0.7287356561841586,43115.334681976194,0.7673214534162105,37187.53378950912,0.7993117442552125
STORE_03,PROD_002,2024-02-18,82,83.557175,83.65783,83.65783,68,2024-02-18,13,Café con Leche,Bebidas,1200,3500,15,-1.4494458834330242,14.127062246428117,120,2300,82.20838340123494,82.20838340123494,87.81768075244074,94.09801895621776,0.0,14.20838340123494,0.0,19.817680752440737,0.0,26.098018956217757,17263.18583250045,1.0,24078.482114215494,1.0,31709.093031804576,1.0
STORE_03,PROD_003,2024-02-18,100,90.283295,96.135574,96.135574,95,2024-02-18,19,Cappuccino,Bebidas,1500,4500,15,0.32916514078776044,13.722181771161388,120,3000,96.46473948160808,96.46473948160808,102.2917791356827,108.01361903153636,0.0,1.4647394816080777,0.0,7.291779135682702,0.0,13.013619031536365,2219.0803146362377,1.0,11047.045390559295,1.0,19715.632832777592,1.0
STORE_03,PROD_004,2024-02-18,58,56.60098,57.823135,57.823135,66,2024-02-18,16,Pan de Bono,Alimentos,1000,2800,20,-0.6283322016398112,10.07498459730377,120,1800,57.19480317433675,57.19480317433675,60.760468897649815,65.67412413962055,8.805196825663252,0.0,5.239531102350185,0.0,0.3258758603794547,0.0,15849.354286193853,0.8665879268838901,9431.155984230332,0.9206131651159063,586.5765486830185,0.9950624869639476
STORE_03,PROD_005,2024-02-18,134,153.224,154.47357,154.47357,144,2024-02-18,20,Buñuelo,Alimentos,800,2500,20,0.49579582214355467,16.76939394123823,120,1700,154.9693675994873,154.9693675994873,162.56019997230987,169.08284561503658,0.0,10.969367599487299,0.0,18.560199972309874,0.0,25.082845615036575,8994.881431579584,1.0,15219.363977294097,1.0,20567.933404329993,1.0
STORE_03,PROD_006,2024-02-18,140,126.204475,126.37025,126.37025,149,2024-02-18,26,Croissant,Alimentos,1200,3500,25,-0.640450382232666,15.077320852866805,120,2300,125.72979650497436,125.72979650497436,131.64057056945575,138.41918988054712,23.27020349502564,0.0,17.359429430544253,0.0,10.580810119452877,0.0,53521.468038558975,0.8438241376172776,39926.68769025178,0.8834937622111124,24335.86327474162,0.9289878515472961
STORE_03,PROD_007,2024-02-18,144,148.0263,151.74985,151.74985,173,2024-02-18,21,Pastel de Pollo,Alimentos,1500,3500,30,0.7915041287740071,16.171203171691232,120,2000,152.54135154088337,152.54135154088337,155.25251766564068,166.15137950303838,20.45864845911663,0.0,17.74748233435932,0.0,6.848620496961615,0.0,40917.29691823326,0.8817419164212912,35494.96466871864,0.8974133969112178,13697.240993923231,0.9604125982834588
STORE_03,PROD_008,2024-02-18,142,129.60231,135.95963,135.95963,128,2024-02-18,20,Jugo de Naranja,Bebidas,2000,5000,50,-2.359523646036784,18.243174849439832,120,3000,133.60010159810383,133.60010159810383,137.9419750032386,148.95394491966988,0.0,5.600101598103834,0.0,9.94197500323861,0.0,20.95394491966988,11480.208276112859,1.0,20381.048756639153,1.0,42955.587085323255,1.0
STORE_04,PROD_001,2024-02-18,79,71.20866,74.3375,74.3375,60,2024-02-18,16,Tinto,Bebidas,800,2500,10,0.13251153628031412,9.140446191975542,120,1700,74.47001306215923,74.47001306215923,78.67586496045288,82.1628066619041,0.0,14.470013062159225,0.0,18.675864960452884,0.0,22.1628066619041,11720.710580348972,1.0,15127.450617966837,1.0,17951.87339614232,1.0
STORE_04,PROD_002,2024-02-18,87,92.82069,91.21118,91.21118,58,2024-02-18,19,Café con Leche,Bebidas,1200,3500,15,-1.4494458834330242,14.127062246428117,120,2300,89.76173575719197,89.76173575719197,95.37103310839777,101.65137131217479,0.0,31.76173575719197,0.0,37.37103310839777,0.0,43.65137131217479,38590.50894498824,1.0,45405.80522670329,1.0,53036.416144292365,1.0
STORE_04,PROD_003,2024-02-18,91,87.676025,86.417076,86.417076,105,2024-02-18,19,Cappuccino,Bebidas,1500,4500,15,0.32916514078776044,13.722181771161388,120,3000,86.74624125162761,86.74624125162761,92.57328090570223,98.2951208015559,18.25375874837239,0.0,12.426719094297766,0.0,6.704879198444104,0.0,54761.27624511717,0.8261546785869296,37280.1572828933,0.8816502943400213,20114.63759533231,0.9361440076338656
STORE_04,PROD_004,2024-02-18,51,55.294163,55.719303,55.719303,48,2024-02-18,10,Pan de Bono,Alimentos,1000,2800,20,-0.6283322016398112,10.07498459730377,120,1800,55.0909709294637,55.0909709294637,58.65663665277677,63.5702918947475,0.0,7.090970929463701,0.0,10.656636652776768,0.0,15.570291894747498,7232.790348052975,1.0,10869.769385832304,1.0,15881.697732642448,1.0
STORE_04,PROD_005,2024-02-18,116,127.60201,126.37466,126.37466,103,2024-02-18,12,Buñuelo,Alimentos,800,2500,20,0.49579582214355467,16.76939394123823,120,1700,126.87045249938964,126.87045249938964,134.46128487221222,140.98393051493892,0.0,23.870452499389643,0.0,31.461284872212218,0.0,37.98393051493892,19573.771049499508,1.0,25798.253595214017,1.0,31146.823022249915,1.0
STORE_04,PROD_006,2024-02-18,148,136.03284,140.35168,140.35168,142,2024-02-18,33,Croissant,Alimentos,1200,3500,25,-0.640450382232666,15.077320852866805,120,2300,139.71123418807983,139.71123418807983,145.62200825256122,152.4006275636526,2.2887658119201717,0.0,0.0,3.6220082525612156,0.0,10.400627563652591,5264.161367416395,0.9838819309019706,4436.960109387489,1.0,12740.768765474424,1.0
STORE_04,PROD_007,2024-02-18,103,120.87138,120.35503,120.35503,106,2024-02-18,22,Pastel de Pollo,Alimentos,1500,3500,30,0.7915041287740071,16.171203171691232,120,2000,121.1465303738912,121.1465303738912,123.8576964986485,134.7565583360462,0.0,15.146530373891196,0.0,17.857696498648494,0.0,28.756558336046197,23174.191472053528,1.0,27322.275642932196,1.0,43997.53425415068,1.0
STORE_04,PROD_008,2024-02-18,188,162.37933,161.25253,161.25253,167,2024-02-18,32,Jugo de Naranja,Bebidas,2000,5000,50,-2.359523646036784,18.243174849439832,120,3000,158.89300931294758,158.89300931294758,163.23488271808236,174.24685263451363,8.106990687052416,0.0,3.7651172819176395,0.0,0.0,7.24685263451363,24320.97206115725,0.9514551455865125,11295.351845752919,0.9774543875334273,14856.047900752941,1.0
STORE_05,PROD_001,2024-02-18,57,58.482517,60.372643,60.372643,54,2024-02-18,12,Tinto,Bebidas,800,2500,10,0.13251153628031412,9.140446191975542,120,1700,60.505154053370156,60.505154053370156,64.71100595166381,68.19794765311504,0.0,6.5051540533701555,0.0,10.711005951663807,0.0,14.197947653115037,5269.174783229826,1.0,8675.914820847684,1.0,11500.33759902318,1.0
STORE_05,PROD_002,2024-02-18,63,73.33535,72.10218,72.10218,60,2024-02-18,8,Café con Leche,Bebidas,1200,3500,15,-1.4494458834330242,14.127062246428117,120,2300,70.652734597524,70.652734597524,76.2620319487298,82.54237015250682,0.0,10.652734597524002,0.0,16.2620319487298,0.0,22.54237015250682,12943.072535991663,1.0,19758.368817706705,1.0,27388.979735295787,1.0
STORE_05,PROD_003,2024-02-18,108,93.74037,95.623375,95.623375,116,2024-02-18,23,Cappuccino,Bebidas,1500,4500,15,0.32916514078776044,13.722181771161388,120,3000,95.95254007975261,95.95254007975261,101.77957973382723,107.5014196296809,20.04745992024739,0.0,14.220420266172766,0.0,8.498580370319104,0.0,60142.37976074217,0.8271770696530397,42661.2607985183,0.8774101701192003,25495.74111095731,0.9267363761179388
STORE_05,PROD_004,2024-02-18,36,40.810177,42.81734,42.81734,42,2024-02-18,8,Pan de Bono,Alimentos,1000,2800,20,-0.6283322016398112,10.07498459730377,120,1800,42.189008649190264,42.189008649190264,45.75467437250333,50.66832961447406,0.0,0.1890086491902636,0.0,3.754674372503331,0.0,8.668329614474061,192.78882217406888,1.0,3829.7678599533974,1.0,8841.696206763541,1.0
STORE_05,PROD_005,2024-02-18,130,122.97966,132.25609,132.25609,121,2024-02-18,34,Buñuelo,Alimentos,800,2500,20,0.49579582214355467,16.76939394123823,120,1700,132.7518840789795,132.7518840789795,140.34271645180206,146.86536209452876,0.0,11.751884078979487,0.0,19.342716451802062,0.0,25.865362094528763,9636.544944763178,1.0,15861.02749047769,1.0,21209.596917513587,1.0
STORE_05,PROD_006,2024-02-18,129,129.97139,126.55001,126.55001,111,2024-02-18,20,Croissant,Alimentos,1200,3500,25,-0.640450382232666,15.077320852866805,120,2300,125.90956029891967,125.90956029891967,131.82033436340106,138.59895367449244,0.0,14.909560298919672,0.0,20.82033436340106,0.0,27.598953674492435,18264.211366176598,1.0,25504.909595166297,1.0,33808.71825125323,1.0
STORE_05,PROD_007,2024-02-18,123,126.149734,124.37781,124.37781,127,2024-02-18,21,Pastel de Pollo,Alimentos,1500,3500,30,0.7915041287740071,16.171203171691232,120,2000,125.16931174596151,125.16931174596151,127.8804778707188,138.7793397081165,1.830688254038492,0.0,0.0,0.8804778707188063,0.0,11.77933970811651,3661.3765080769836,0.9855851318579646,1347.1311421997736,1.0,18022.38975341826,1.0
STORE_05,PROD_008,2024-02-18,125,126.74037,124.9465,124.9465,155,2024-02-18,21,Jugo de Naranja,Bebidas,2000,5000,50,-2.359523646036784,18.243174849439832,120,3000,122.5869790395101,122.5869790395101,126.92885244464487,137.94082236107613,32.4130209604899,0.0,28.071147555355125,0.0,17.05917763892387,0.0,97239.06288146971,0.7908837357387748,84213.44266606537,0.8188958222235153,51177.53291677161,0.8899407894262976
STORE_06,PROD_001,2024-02-18,58,62.417706,62.705807,62.705807,59,2024-02-18,10,Tinto,Bebidas,800,2500,10,0.13251153628031412,9.140446191975542,120,1700,62.838318268458046,62.838318268458046,67.0441701667517,70.53111186820293,0.0,3.838318268458046,0.0,8.044170166751698,0.0,11.531111868202927,3109.0377974510175,1.0,6515.777835068875,1.0,9340.200613244371,1.0
STORE_06,PROD_002,2024-02-18,91,86.51237,88.74301,88.74301,83,2024-02-18,20,Café con Leche,Bebidas,1200,3500,15,-1.4494458834330242,14.127062246428117,120,2300,87.29356559117635,87.29356559117635,92.90286294238214,99.18320114615916,0.0,4.293565591176346,0.0,9.902862942382143,0.0,16.183201146159163,5216.682193279261,1.0,12031.978474994303,1.0,19662.589392583384,1.0
STORE_06,PROD_003,2024-02-18,74,82.68267,81.12546,81.12546,75,2024-02-18,11,Cappuccino,Bebidas,1500,4500,15,0.32916514078776044,13.722181771161388,120,3000,81.45462290445964,81.45462290445964,87.28166255853426,93.00350245438793,0.0,6.45462290445964,0.0,12.281662558534265,0.0,18.003502454387927,9778.753700256355,1.0,18606.718776179412,1.0,27275.30621839771,1.0
STORE_06,PROD_004,2024-02-18,44,44.01698,46.477997,46.477997,55,2024-02-18,6,Pan de Bono,Alimentos,1000,2800,20,-0.6283322016398112,10.07498459730377,120,1800,45.84966462453206,45.84966462453206,49.41533034784513,54.32898558981586,9.15033537546794,0.0,5.584669652154872,0.0,0.6710144101841422,0.0,16470.603675842292,0.8336302659005829,10052.40537387877,0.8984605517790023,1207.825938331456,0.987799737996652
STORE_06,PROD_005,2024-02-18,105,115.47385,116.210106,116.210106,90,2024-02-18,22,Buñuelo,Alimentos,800,2500,20,0.49579582214355467,16.76939394123823,120,1700,116.70590171813964,116.70590171813964,124.29673409096222,130.81937973368892,0.0,26.705901718139643,0.0,34.29673409096222,0.0,40.81937973368892,21898.839408874508,1.0,28123.321954589017,1.0,33471.89138162491,1.0
STORE_06,PROD_006,2024-02-18,109,112.19128,117.5849,117.5849,107,2024-02-18,21,Croissant,Alimentos,1200,3500,25,-0.640450382232666,15.077320852866805,120,2300,116.94444952011108,116.94444952011108,122.85522358459245,129.63384289568384,0.0,9.944449520111078,0.0,15.855223584592451,0.0,22.63384289568384,12181.95066213607,1.0,19422.648891125755,1.0,27726.457547212707,1.0
STORE_06,PROD_007,2024-02-18,163,159.17838,153.4484,153.4484,129,2024-02-18,24,Pastel de Pollo,Alimentos,1500,3500,30,0.7915041287740071,16.171203171691232,120,2000,154.23989890416462,154.23989890416462,156.95106502892193,167.84992686631963,0.0,25.23989890416462,0.0,27.95106502892193,0.0,38.849926866319635,38617.045323371865,1.0,42765.129494250556,1.0,59440.38810546904,1.0
STORE_06,PROD_008,2024-02-18,120,116.4873,114.73929,114.73929,119,2024-02-18,29,Jugo de Naranja,Bebidas,2000,5000,50,-2.359523646036784,18.243174849439832,120,3000,112.37976468404135,112.37976468404135,116.72163808917612,127.7336080056074,6.620235315958652,0.0,2.2783619108238753,0.0,0.0,8.733608005607394,19860.70594787596,0.944367770454129,6835.085732471626,0.9808541015897153,17903.896411495156,1.0
STORE_07,PROD_001,2024-02-18,32,31.155064,29.714796,29.714796,31,2024-02-18,7,Tinto,Bebidas,800,2500,10,0.13251153628031412,9.140446191975542,120,1700,29.847307602564495,29.847307602564495,34.05315950085815,37.54010120230937,1.152692397435505,0.0,0.0,3.0531595008581505,0.0,6.540101202309373,1959.5770756403585,0.962816374276274,2473.059195695102,1.0,5297.481973870592,1.0
STORE_07,PROD_002,2024-02-18,44,42.3412,44.444244,44.444244,35,2024-02-18,7,Café con Leche,Bebidas,1200,3500,15,-1.4494458834330242,14.127062246428117,120,2300,42.9947985013326,42.9947985013326,48.60409585253839,54.88443405631542,0.0,7.994798501332603,0.0,13.604095852538393,0.0,19.88443405631542,9713.680179119114,1.0,16528.976460834147,1.0,24159.587378423235,1.0
STORE_07,PROD_003,2024-02-18,42,45.147263,43.734993,43.734993,52,2024-02-18,2,Cappuccino,Bebidas,1500,4500,15,0.32916514078776044,13.722181771161388,120,3000,44.06415812174479,44.06415812174479,49.89119777581942,55.61303767167307,7.935841878255211,0.0,2.108802224180579,0.0,0.0,3.6130376716730694,23807.525634765632,0.8473876561873998,6326.406672541736,0.9594461110734505,5473.7520725847,1.0
STORE_07,PROD_004,2024-02-18,42,31.355892,29.757523,29.757523,33,2024-02-18,4,Pan de Bono,Alimentos,1000,2800,20,-0.6283322016398112,10.07498459730377,120,1800,29.129190381368,29.129190381368,32.69485610468107,37.608511346651795,3.8708096186319985,0.0,0.3051438953189276,0.0,0.0,4.608511346651795,6967.457313537598,0.8827027388293334,549.2590115740697,0.9907532152933658,4700.681573584831,1.0
STORE_07,PROD_005,2024-02-18,46,42.601925,45.506695,45.506695,46,2024-02-18,7,Buñuelo,Alimentos,800,2500,20,0.49579582214355467,16.76939394123823,120,1700,46.00249061584473,46.00249061584473,53.593322988667296,60.11596863139401,0.0,0.0024906158447279836,0.0,7.593322988667296,0.0,14.115968631394011,2.0423049926769465,1.0,6226.524850707183,1.0,11575.09427774309,1.0
STORE_07,PROD_006,2024-02-18,34,39.993507,40.7849,40.7849,63,2024-02-18,6,Croissant,Alimentos,1200,3500,25,-0.640450382232666,15.077320852866805,120,2300,40.14445028305054,40.14445028305054,46.05522434753192,52.8338436586233,22.85554971694946,0.0,16.94477565246808,0.0,10.166156341376698,0.0,52567.764348983765,0.6372134965563577,38972.98400067659,0.7310353071036813,23382.159585166406,0.8386324390257667
STORE_07,PROD_007,2024-02-18,34,51.201855,48.684727,48.684727,42,2024-02-18,8,Pastel de Pollo,Alimentos,1500,3500,30,0.7915041287740071,16.171203171691232,120,2000,49.4762308438619,49.4762308438619,52.187396968619204,63.08625880601691,0.0,7.476230843861899,0.0,10.187396968619204,0.0,21.086258806016907,11438.633191108705,1.0,15586.717361987383,1.0,32261.97597320587,1.0
STORE_07,PROD_008,2024-02-18,55,45.5237,44.417793,44.417793,51,2024-02-18,7,Jugo de Naranja,Bebidas,2000,5000,50,-2.359523646036784,18.243174849439832,120,3000,42.058269627889,42.058269627889,46.400143033023774,57.41211294945504,8.941730372111003,0.0,4.599856966976226,0.0,0.0,6.412112949455043,26825.191116333008,0.8246719534880196,13799.570900928678,0.9098067261377211,13144.831546382838,1.0
STORE_08,PROD_001,2024-02-18,91,81.85364,85.31068,85.31068,80,2024-02-18,15,Tinto,Bebidas,800,2500,10,0.13251153628031412,9.140446191975542,120,1700,85.44318811098735,85.44318811098735,89.64904000928101,93.13598171073222,0.0,5.44318811098735,0.0,9.64904000928101,0.0,13.135981710732224,4408.982369899753,1.0,7815.722407517617,1.0,10640.145185693102,1.0
STORE_08,PROD_002,2024-02-18,121,116.24739,121.97639,121.97639,117,2024-02-18,21,Café con Leche,Bebidas,1200,3500,15,-1.4494458834330242,14.127062246428117,120,2300,120.52694114049275,120.52694114049275,126.13623849169855,132.41657669547558,0.0,3.5269411404927524,0.0,9.136238491698549,0.0,15.416576695475584,4285.2334856986945,1.0,11100.529767413736,1.0,18731.140685002836,1.0
STORE_08,PROD_003,2024-02-18,112,118.39985,120.59164,120.59164,139,2024-02-18,19,Cappuccino,Bebidas,1500,4500,15,0.32916514078776044,13.722181771161388,120,3000,120.92080179850261,120.92080179850261,126.74784145257723,132.4696813484309,18.07919820149739,0.0,12.252158547422766,0.0,6.530318651569104,0.0,54237.59460449217,0.869933825888508,36756.4756422683,0.9118549744789729,19590.95595470731,0.9530192902764812
STORE_08,PROD_004,2024-02-18,52,68.52247,66.36969,66.36969,47,2024-02-18,7,Pan de Bono,Alimentos,1000,2800,20,-0.6283322016398112,10.07498459730377,120,1800,65.74135773976644,65.74135773976644,69.30702346307952,74.22067870505023,0.0,18.741357739766443,0.0,22.307023463079517,0.0,27.220678705050233,19116.18489456177,1.0,22753.163932341107,1.0,27765.09227915124,1.0
STORE_08,PROD_005,2024-02-18,172,169.77638,181.55745,181.55745,213,2024-02-18,41,Buñuelo,Alimentos,800,2500,20,0.49579582214355467,16.76939394123823,120,1700,182.05324516296386,182.05324516296386,189.64407753578644,196.16672317851314,30.94675483703614,0.0,23.355922464213563,0.0,16.833276821486862,0.0,52609.48322296143,0.8547100711876238,39705.06818916306,0.8903477818581523,28616.570596527665,0.9209705313545218
STORE_08,PROD_006,2024-02-18,168,152.60567,163.7079,163.7079,204,2024-02-18,43,Croissant,Alimentos,1200,3500,25,-0.640450382232666,15.077320852866805,120,2300,163.0674506187439,163.0674506187439,168.97822468322528,175.75684399431665,40.93254938125611,0.0,35.02177531677472,0.0,28.243156005683346,0.0,94144.86357688905,0.7993502481310975,80550.08322858186,0.8283246308001239,64959.2588130717,0.8615531568348855
STORE_08,PROD_007,2024-02-18,204,210.45714,204.57614,204.57614,204,2024-02-18,43,Pastel de Pollo,Alimentos,1500,3500,30,0.7915041287740071,16.171203171691232,120,2000,205.36764548619587,205.36764548619587,208.07881161095318,218.97767344835088,0.0,1.367645486195869,0.0,4.078811610953181,0.0,14.977673448350885,2092.4975938796792,1.0,6240.581764758367,1.0,22915.840375976855,1.0
STORE_08,PROD_008,2024-02-18,152,183.87859,183.8657,183.8657,179,2024-02-18,44,Jugo de Naranja,Bebidas,2000,5000,50,-2.359523646036784,18.243174849439832,120,3000,181.50618375142415,181.50618375142415,185.84805715655892,196.8600270729902,0.0,2.506183751424146,0.0,6.848057156558923,0.0,17.860027072990192,5137.676690419499,1.0,14038.517170945792,1.0,36613.055499629896,1.0
STORE_09,PROD_001,2024-02-18,39,49.024525,48.45398,48.45398,38,2024-02-18,2,Tinto,Bebidas,800,2500,10,0.13251153628031412,9.140446191975542,120,1700,48.58649102846781,48.58649102846781,52.79234292676147,56.27928462821269,0.0,10.586491028467812,0.0,14.79234292676147,0.0,18.279284628212693,8575.057733058928,1.0,11981.79777067679,1.0,14806.220548852281,1.0
STORE_09,PROD_002,2024-02-18,49,63.188904,64.20075,64.20075,45,2024-02-18,6,Café con Leche,Bebidas,1200,3500,15,-1.4494458834330242,14.127062246428117,120,2300,62.75130637486776,62.75130637486776,68.36060372607355,74.64094192985058,0.0,17.75130637486776,0.0,23.36060372607355,0.0,29.640941929850584,21567.83724546433,1.0,28383.13352717936,1.0,36013.74444476846,1.0
STORE_09,PROD_003,2024-02-18,52,55.89666,57.862644,57.862644,63,2024-02-18,5,Cappuccino,Bebidas,1500,4500,15,0.32916514078776044,13.722181771161388,120,3000,58.1918093363444,58.1918093363444,64.01884899041903,69.74068888627268,4.808190663655601,0.0,0.0,1.0188489904190305,0.0,6.740688886272679,14424.571990966804,0.923679513275308,1543.5562204848313,1.0,10212.143662703109,1.0
STORE_09,PROD_004,2024-02-18,26,37.224243,34.849697,34.849697,34,2024-02-18,5,Pan de Bono,Alimentos,1000,2800,20,-0.6283322016398112,10.07498459730377,120,1800,34.221364911397295,34.221364911397295,37.78703063471036,42.70068587668109,0.0,0.22136491139729486,0.0,3.787030634710362,0.0,8.700685876681092,225.79220962524076,1.0,3862.7712474045693,1.0,8874.699594214713,1.0
